"(0, 157)",1443144,1422726,1489021,1616221
"(0, 158)",1443144,1422726,1489021,1616221
"(0, 159)",1443144,1422726,1489021,1616221
"(0, 160)",1453124,1705604,2689753,6618553
"(0, 161)",1407846,1422726,1524319,1582299
"(0, 162)",1407846,1422726,1524319,1582299
"(0, 163)",1407846,1422726,1524319,1582299
"(0, 164)",1487046,1422726,1524319,1582299
"(0, 165)",1407846,1422726,1524319,1582299
"(0, 166)",1407846,1422726,1524319,1582299
"(0, 167)",1407846,1422726,1524319,1582299
"(0, 168)",1453124,1705604,1524319,1582299
"(0, 169)",1407846,1388804,1524319,1582299
"(0, 170)",1407846,1388804,1524319,1582299
"(0, 171)",1407846,1388804,1524319,1582299
"(0, 172)",1487046,1388804,1524319,1582299
"(0, 173)",1407846,1388804,1524319,1582299
"(0, 174)",1407846,1388804,1524319,1582299
"(0, 175)",1407846,1388804,1524319,1582299
"(0, 176)",1453124,1705604,2689753,1582299
"(0, 177)",1407846,1458024,1489021,1582299
"(0, 178)",1407846,1458024,1489021,1582299
"(0, 179)",1407846,1458024,1489021,1582299
"(0, 180)",1453124,1458024,1489021,1582299
"(0, 181)",1407846,1458024,1489021,1582299
"(0, 182)",1407846,1458024,1489021,1582299
"(0, 183)",1407846,1458024,1489021,1582299
"(0, 184)",1453124,1673058,1489021,1582299
"(0, 185)",1443144,1422726,1489021,1582299
"(0, 186)",1443144,1422726,1489021,1582299
"(0, 187)",1443144,1422726,1489021,1582299
"(0, 188)",1420578,1422726,1489021,1582299
"(0, 189)",1407846,1422726,1489021,1582299
"(0, 190)",1407846,1422726,1489021,1582299
"(0, 191)",1407846,1422726,1489021,1582299
"(0, 192)",1453124,1673058,2722299,6651099
"(0, 193)",1407846,1458024,1455099,1582299
"(0, 194)",1407846,1458024,1455099,1582299
"(0, 195)",1407846,1458024,1455099,1582299
"(0, 196)",1420578,1458024,1455099,1582299
"(0, 197)",1407846,1458024,1455099,1582299
"(0, 198)",1407846,1458024,1455099,1582299
"(0, 199)",1407846,1458024,1455099,1582299
"(0, 200)",1487046,1705604,1455099,1582299
"(0, 201)",1407846,1422726,1455099,1582299
"(0, 202)",1407846,1422726,1455099,1582299
"(0, 203)",1407846,1422726,1455099,1582299
"(0, 204)",1453124,1422726,1455099,1582299
"(0, 205)",1443144,1422726,1455099,1582299
"(0, 206)",1443144,1422726,1455099,1582299
"(0, 207)",1443144,1422726,1455099,1582299
"(0, 208)",1453124,1705604,2689753,1582299
"(0, 209)",1407846,1422726,1489021,1582299
"(0, 210)",1407846,1422726,1489021,1582299
"(0, 211)",1407846,1422726,1489021,1582299
"(0, 212)",1453124,1422726,1489021,1582299
"(0, 213)",1373924,1422726,1489021,1582299
"(0, 214)",1373924,1422726,1489021,1582299
"(0, 215)",1373924,1422726,1489021,1582299
"(0, 216)",1453124,1705604,1489021,1582299
"(0, 217)",1407846,1422726,1489021,1582299
"(0, 218)",1407846,1422726,1489021,1582299
"(0, 219)",1407846,1422726,1489021,1582299
"(0, 220)",1453124,1422726,1489021,1582299
"(0, 221)",1443144,1422726,1489021,1582299
"(0, 222)",1443144,1422726,1489021,1582299
"(0, 223)",1443144,1422726,1489021,1582299
"(0, 224)",1453124,1705604,2756221,6618553
"(0, 225)",1373924,1422726,1455099,1616221
"(0, 226)",1373924,1422726,1455099,1616221
"(0, 227)",1373924,1422726,1455099,1616221
"(0, 228)",1453124,1422726,1455099,1616221
"(0, 229)",1443144,1422726,1455099,1616221
"(0, 230)",1443144,1422726,1455099,1616221
"(0, 231)",1443144,1422726,1455099,1616221
"(0, 232)",1453124,1739526,1455099,1616221
"(0, 233)",1407846,1422726,1455099,1616221
"(0, 234)",1407846,1422726,1455099,1616221
"(0, 235)",1407846,1422726,1455099,1616221
"(0, 236)",1453124,1422726,1455099,1616221
"(0, 237)",1407846,1422726,1455099,1616221
"(0, 238)",1407846,1422726,1455099,1616221
"(0, 239)",1407846,1422726,1455099,1616221
"(0, 240)",1487046,1739526,2689753,1616221
"(0, 241)",1443144,1422726,1489021,1616221
"(0, 242)",1443144,1422726,1489021,1616221
"(0, 243)",1443144,1422726,1489021,1616221
"(0, 244)",1453124,1422726,1489021,1616221
"(0, 245)",1443144,1422726,1489021,1616221
"(0, 246)",1443144,1422726,1489021,1616221
"(0, 247)",1443144,1422726,1489021,1616221
"(0, 248)",1453124,1673058,1489021,1616221
"(0, 249)",1407846,1422726,1489021,1616221
"(0, 250)",1407846,1422726,1489021,1616221
"(0, 251)",1407846,1422726,1489021,1616221
"(0, 252)",1453124,1422726,1489021,1616221
"(0, 253)",1407846,1422726,1489021,1616221
"(0, 254)",1407846,1422726,1489021,1616221
"(0, 255)",1407846,1422726,1489021,1616221
"(0, 256)",1456124,1708604,2692753,6621553
"(0, 257)",1410846,1391804,1458099,1585299
"(0, 258)",1410846,1391804,1458099,1585299
"(0, 259)",1410846,1391804,1458099,1585299
"(0, 260)",1456124,1391804,1458099,1585299
"(0, 261)",1410846,1391804,1458099,1585299
"(0, 262)",1410846,1391804,1458099,1585299
"(0, 263)",1410846,1391804,1458099,1585299
"(0, 264)",1456124,1676058,1458099,1585299
"(0, 265)",1482818,1461024,1458099,1585299
"(0, 266)",1482818,1461024,1458099,1585299
"(0, 267)",1482818,1461024,1458099,1585299
"(0, 268)",1490046,1461024,1458099,1585299
"(0, 269)",1446144,1461024,1458099,1585299
"(0, 270)",1446144,1461024,1458099,1585299
"(0, 271)",1446144,1461024,1458099,1585299
"(0, 272)",1490046,1708604,2692753,1585299
"(0, 273)",1410846,1425726,1492021,1585299
"(0, 274)",1410846,1425726,1492021,1585299
"(0, 275)",1410846,1425726,1492021,1585299
"(0, 276)",1456124,1425726,1492021,1585299
"(0, 277)",1410846,1425726,1492021,1585299
"(0, 278)",1410846,1425726,1492021,1585299
"(0, 279)",1410846,1425726,1492021,1585299
"(0, 280)",1456124,1742526,1492021,1585299
"(0, 281)",1410846,1391804,1492021,1585299
"(0, 282)",1410846,1391804,1492021,1585299
"(0, 283)",1410846,1391804,1492021,1585299
"(0, 284)",1456124,1391804,1492021,1585299
"(0, 285)",1410846,1391804,1492021,1585299
"(0, 286)",1410846,1391804,1492021,1585299
"(0, 287)",1410846,1391804,1492021,1585299
"(0, 288)",1490046,1708604,2725299,6654099
"(0, 289)",1410846,1461024,1458099,1619221
"(0, 290)",1410846,1461024,1458099,1619221
"(0, 291)",1410846,1461024,1458099,1619221
"(0, 292)",1456124,1461024,1458099,1619221
"(0, 293)",1410846,1461024,1458099,1619221
"(0, 294)",1410846,1461024,1458099,1619221
"(0, 295)",1410846,1461024,1458099,1619221
"(0, 296)",1456124,1708604,1458099,1619221
"(0, 297)",1446144,1425726,1458099,1619221
"(0, 298)",1446144,1425726,1458099,1619221
"(0, 299)",1446144,1425726,1458099,1619221
"(0, 300)",1456124,1425726,1458099,1619221
"(0, 301)",1410846,1425726,1458099,1619221
"(0, 302)",1410846,1425726,1458099,1619221
"(0, 303)",1410846,1425726,1458099,1619221
"(0, 304)",1456124,1742526,2725299,1619221
"(0, 305)",1410846,1461024,1492021,1619221
"(0, 306)",1410846,1461024,1492021,1619221
"(0, 307)",1410846,1461024,1492021,1619221
"(0, 308)",1456124,1461024,1492021,1619221
"(0, 309)",1410846,1461024,1492021,1619221
"(0, 310)",1410846,1461024,1492021,1619221
"(0, 311)",1410846,1461024,1492021,1619221
"(0, 312)",1456124,1708604,1492021,1619221
"(0, 313)",1410846,1461024,1492021,1619221
"(0, 314)",1410846,1461024,1492021,1619221
"(0, 315)",1410846,1461024,1492021,1619221
"(0, 316)",1456124,1461024,1492021,1619221
"(0, 317)",1410846,1461024,1492021,1619221
"(0, 318)",1410846,1461024,1492021,1619221
"(0, 319)",1410846,1461024,1492021,1619221
"(0, 320)",1456124,1708604,2725299,6621553
"(0, 321)",1410846,1425726,1492021,1654519
"(0, 322)",1410846,1425726,1492021,1654519
"(0, 323)",1410846,1425726,1492021,1654519
"(0, 324)",1456124,1425726,1492021,1654519
"(0, 325)",1446144,1425726,1492021,1654519
"(0, 326)",1446144,1425726,1492021,1654519
"(0, 327)",1446144,1425726,1492021,1654519
"(0, 328)",1456124,1742526,1492021,1654519
"(0, 329)",1410846,1425726,1492021,1654519
"(0, 330)",1410846,1425726,1492021,1654519
"(0, 331)",1410846,1425726,1492021,1654519
"(0, 332)",1456124,1425726,1492021,1654519
"(0, 333)",1410846,1425726,1492021,1654519
"(0, 334)",1410846,1425726,1492021,1654519
"(0, 335)",1410846,1425726,1492021,1654519
"(0, 336)",1490046,1708604,2725299,1654519
"(0, 337)",1446144,1425726,1458099,1654519
"(0, 338)",1446144,1425726,1458099,1654519
"(0, 339)",1446144,1425726,1458099,1654519
"(0, 340)",1456124,1425726,1458099,1654519
"(0, 341)",1410846,1425726,1458099,1654519
"(0, 342)",1410846,1425726,1458099,1654519
"(0, 343)",1410846,1425726,1458099,1654519
"(0, 344)",1456124,1742526,1458099,1654519
"(0, 345)",1410846,1425726,1458099,1654519
"(0, 346)",1410846,1425726,1458099,1654519
"(0, 347)",1410846,1425726,1458099,1654519
"(0, 348)",1456124,1425726,1458099,1654519
"(0, 349)",1410846,1425726,1458099,1654519
"(0, 350)",1410846,1425726,1458099,1654519
"(0, 351)",1410846,1425726,1458099,1654519
"(0, 352)",1490046,1708604,2725299,6621553
"(0, 353)",1410846,1425726,1527319,1619221
"(0, 354)",1410846,1425726,1527319,1619221
"(0, 355)",1410846,1425726,1527319,1619221
"(0, 356)",1456124,1425726,1527319,1619221
"(0, 357)",1410846,1425726,1527319,1619221
"(0, 358)",1410846,1425726,1527319,1619221
"(0, 359)",1410846,1425726,1527319,1619221
"(0, 360)",1456124,1708604,1527319,1619221
"(0, 361)",1446144,1425726,1527319,1619221
"(0, 362)",1446144,1425726,1527319,1619221
"(0, 363)",1446144,1425726,1527319,1619221
"(0, 364)",1490046,1425726,1527319,1619221
"(0, 365)",1410846,1425726,1527319,1619221
"(0, 366)",1410846,1425726,1527319,1619221
"(0, 367)",1410846,1425726,1527319,1619221
"(0, 368)",1456124,1708604,2692753,1619221
"(0, 369)",1446144,1461024,1492021,1619221
"(0, 370)",1446144,1461024,1492021,1619221
"(0, 371)",1446144,1461024,1492021,1619221
"(0, 372)",1456124,1461024,1492021,1619221
"(0, 373)",1446144,1461024,1492021,1619221
"(0, 374)",1446144,1461024,1492021,1619221
"(0, 375)",1446144,1461024,1492021,1619221
"(0, 376)",1456124,1676058,1492021,1619221
"(0, 377)",1410846,1425726,1492021,1619221
"(0, 378)",1410846,1425726,1492021,1619221
"(0, 379)",1410846,1425726,1492021,1619221
"(0, 380)",1456124,1425726,1492021,1619221
"(0, 381)",1410846,1425726,1492021,1619221
"(0, 382)",1410846,1425726,1492021,1619221
"(0, 383)",1410846,1425726,1492021,1619221
"(0, 384)",1490046,1708604,2692753,6654099
"(0, 385)",1410846,1425726,1527319,1585299
"(0, 386)",1410846,1425726,1527319,1585299
"(0, 387)",1410846,1425726,1527319,1585299
"(0, 388)",1490046,1425726,1527319,1585299
"(0, 389)",1446144,1425726,1527319,1585299
"(0, 390)",1446144,1425726,1527319,1585299
"(0, 391)",1446144,1425726,1527319,1585299
"(0, 392)",1490046,1676058,1527319,1585299
"(0, 393)",1410846,1425726,1527319,1585299
"(0, 394)",1410846,1425726,1527319,1585299
"(0, 395)",1410846,1425726,1527319,1585299
"(0, 396)",1456124,1425726,1527319,1585299
"(0, 397)",1410846,1425726,1527319,1585299
"(0, 398)",1410846,1425726,1527319,1585299
"(0, 399)",1410846,1425726,1527319,1585299
"(0, 400)",1490046,1742526,2725299,1585299
"(0, 401)",1446144,1425726,1492021,1585299
"(0, 402)",1446144,1425726,1492021,1585299
"(0, 403)",1446144,1425726,1492021,1585299
"(0, 404)",1490046,1425726,1492021,1585299
"(0, 405)",1446144,1425726,1492021,1585299
"(0, 406)",1446144,1425726,1492021,1585299
"(0, 407)",1446144,1425726,1492021,1585299
"(0, 408)",1456124,1708604,1492021,1585299
"(0, 409)",1410846,1461024,1492021,1585299
"(0, 410)",1410846,1461024,1492021,1585299
"(0, 411)",1410846,1461024,1492021,1585299
"(0, 412)",1490046,1461024,1492021,1585299
"(0, 413)",1410846,1461024,1492021,1585299
"(0, 414)",1410846,1461024,1492021,1585299
"(0, 415)",1410846,1461024,1492021,1585299
"(0, 416)",1456124,1708604,2725299,6621553
"(0, 417)",1446144,1425726,1492021,1619221
"(0, 418)",1446144,1425726,1492021,1619221
"(0, 419)",1446144,1425726,1492021,1619221
"(0, 420)",1490046,1425726,1492021,1619221
"(0, 421)",1410846,1425726,1492021,1619221
"(0, 422)",1410846,1425726,1492021,1619221
"(0, 423)",1410846,1425726,1492021,1619221
"(0, 424)",1490046,1708604,1492021,1619221
"(0, 425)",1410846,1391804,1492021,1619221
"(0, 426)",1410846,1391804,1492021,1619221
"(0, 427)",1410846,1391804,1492021,1619221
"(0, 428)",1456124,1391804,1492021,1619221
"(0, 429)",1410846,1391804,1492021,1619221
"(0, 430)",1410846,1391804,1492021,1619221
"(0, 431)",1410846,1391804,1492021,1619221
"(0, 432)",1456124,1708604,2725299,1619221
"(0, 433)",1410846,1425726,1492021,1619221
"(0, 434)",1410846,1425726,1492021,1619221
"(0, 435)",1410846,1425726,1492021,1619221
"(0, 436)",1490046,1425726,1492021,1619221
"(0, 437)",1410846,1425726,1492021,1619221
"(0, 438)",1410846,1425726,1492021,1619221
"(0, 439)",1410846,1425726,1492021,1619221
"(0, 440)",1456124,1708604,1492021,1619221
"(0, 441)",1446144,1461024,1492021,1619221
"(0, 442)",1446144,1461024,1492021,1619221
"(0, 443)",1446144,1461024,1492021,1619221
"(0, 444)",1456124,1461024,1492021,1619221
"(0, 445)",1446144,1461024,1492021,1619221
"(0, 446)",1446144,1461024,1492021,1619221
"(0, 447)",1446144,1461024,1492021,1619221
"(0, 448)",1456124,1708604,2725299,6688021
"(0, 449)",1410846,1391804,1492021,1585299
"(0, 450)",1410846,1391804,1492021,1585299
"(0, 451)",1410846,1391804,1492021,1585299
"(0, 452)",1456124,1391804,1492021,1585299
"(0, 453)",1410846,1391804,1492021,1585299
"(0, 454)",1410846,1391804,1492021,1585299
"(0, 455)",1410846,1391804,1492021,1585299
"(0, 456)",1490046,1708604,1492021,1585299
"(0, 457)",1410846,1461024,1492021,1585299
"(0, 458)",1410846,1461024,1492021,1585299
"(0, 459)",1410846,1461024,1492021,1585299
"(0, 460)",1456124,1461024,1492021,1585299
"(0, 461)",1410846,1461024,1492021,1585299
"(0, 462)",1410846,1461024,1492021,1585299
"(0, 463)",1410846,1461024,1492021,1585299
"(0, 464)",1490046,1708604,2759221,1585299
"(0, 465)",1410846,1425726,1492021,1585299
"(0, 466)",1410846,1425726,1492021,1585299
"(0, 467)",1410846,1425726,1492021,1585299
"(0, 468)",1456124,1425726,1492021,1585299
"(0, 469)",1410846,1425726,1492021,1585299
"(0, 470)",1410846,1425726,1492021,1585299
"(0, 471)",1410846,1425726,1492021,1585299
"(0, 472)",1490046,1708604,1492021,1585299
"(0, 473)",1446144,1425726,1492021,1585299
"(0, 474)",1446144,1425726,1492021,1585299
"(0, 475)",1446144,1425726,1492021,1585299
"(0, 476)",1490046,1425726,1492021,1585299
"(0, 477)",1410846,1425726,1492021,1585299
"(0, 478)",1410846,1425726,1492021,1585299
"(0, 479)",1410846,1425726,1492021,1585299
"(0, 480)",1456124,1742526,2759221,6621553
"(0, 481)",1410846,1461024,1492021,1619221
"(0, 482)",1410846,1461024,1492021,1619221
"(0, 483)",1410846,1461024,1492021,1619221
"(0, 484)",1490046,1461024,1492021,1619221
"(0, 485)",1410846,1461024,1492021,1619221
"(0, 486)",1410846,1461024,1492021,1619221
"(0, 487)",1410846,1461024,1492021,1619221
"(0, 488)",1456124,1708604,1492021,1619221
"(0, 489)",1446144,1461024,1492021,1619221
"(0, 490)",1446144,1461024,1492021,1619221
"(0, 491)",1446144,1461024,1492021,1619221
"(0, 492)",1490046,1461024,1492021,1619221
"(0, 493)",1410846,1461024,1492021,1619221
"(0, 494)",1410846,1461024,1492021,1619221
"(0, 495)",1410846,1461024,1492021,1619221
"(0, 496)",1490046,1708604,2692753,1619221
"(0, 497)",1410846,1425726,1492021,1619221
"(0, 498)",1410846,1425726,1492021,1619221
"(0, 499)",1410846,1425726,1492021,1619221
"(0, 500)",1456124,1425726,1492021,1619221
"(0, 501)",1446144,1425726,1492021,1619221
"(0, 502)",1446144,1425726,1492021,1619221
"(0, 503)",1446144,1425726,1492021,1619221
"(0, 504)",1456124,1708604,1492021,1619221
"(0, 505)",1410846,1425726,1492021,1619221
"(0, 506)",1410846,1425726,1492021,1619221
"(0, 507)",1410846,1425726,1492021,1619221
"(0, 508)",1456124,1425726,1492021,1619221
"(0, 509)",1410846,1425726,1492021,1619221
"(0, 510)",1410846,1425726,1492021,1619221
"(0, 511)",1410846,1425726,1492021,1619221
"(1, 0)",1407696,1422576,1488871,1582149
"(1, 1)",1410696,1425576,1491871,1585149
"(1, 2)",1410696,1425576,1491871,1585149
"(1, 3)",1410696,1425576,1491871,1585149
"(1, 4)",1446144,1425576,1491871,1585149
"(1, 5)",1446144,1425576,1491871,1585149
"(1, 6)",1446144,1425576,1491871,1585149
"(1, 7)",1446144,1425576,1491871,1585149
"(1, 8)",1410846,1461024,1491871,1585149
"(1, 9)",1410846,1461024,1491871,1585149
"(1, 10)",1410846,1461024,1491871,1585149
"(1, 11)",1410846,1461024,1491871,1585149
"(1, 12)",1410846,1461024,1491871,1585149
"(1, 13)",1410846,1461024,1491871,1585149
"(1, 14)",1410846,1461024,1491871,1585149
"(1, 15)",1410846,1461024,1491871,1585149
"(1, 16)",1446144,1425726,1492021,1585149
"(1, 17)",1446144,1425726,1492021,1585149
"(1, 18)",1446144,1425726,1492021,1585149
"(1, 19)",1446144,1425726,1492021,1585149
"(1, 20)",1446144,1425726,1492021,1585149
"(1, 21)",1446144,1425726,1492021,1585149
"(1, 22)",1446144,1425726,1492021,1585149
"(1, 23)",1446144,1425726,1492021,1585149
"(1, 24)",1410846,1425726,1492021,1585149
"(1, 25)",1410846,1425726,1492021,1585149
"(1, 26)",1410846,1425726,1492021,1585149
"(1, 27)",1410846,1425726,1492021,1585149
"(1, 28)",1446144,1425726,1492021,1585149
"(1, 29)",1446144,1425726,1492021,1585149
"(1, 30)",1446144,1425726,1492021,1585149
"(1, 31)",1446144,1425726,1492021,1585149
"(1, 32)",1410846,1461024,1492021,1619221
"(1, 33)",1410846,1461024,1492021,1619221
"(1, 34)",1410846,1461024,1492021,1619221
"(1, 35)",1410846,1461024,1492021,1619221
"(1, 36)",1410846,1461024,1492021,1619221
"(1, 37)",1410846,1461024,1492021,1619221
"(1, 38)",1410846,1461024,1492021,1619221
"(1, 39)",1410846,1461024,1492021,1619221
"(1, 40)",1482818,1461024,1492021,1619221
"(1, 41)",1482818,1461024,1492021,1619221
"(1, 42)",1482818,1461024,1492021,1619221
"(1, 43)",1482818,1461024,1492021,1619221
"(1, 44)",1446144,1461024,1492021,1619221
"(1, 45)",1446144,1461024,1492021,1619221
"(1, 46)",1446144,1461024,1492021,1619221
"(1, 47)",1446144,1461024,1492021,1619221
"(1, 48)",1410846,1425726,1492021,1619221
"(1, 49)",1410846,1425726,1492021,1619221
"(1, 50)",1410846,1425726,1492021,1619221
"(1, 51)",1410846,1425726,1492021,1619221
"(1, 52)",1410846,1425726,1492021,1619221
"(1, 53)",1410846,1425726,1492021,1619221
"(1, 54)",1410846,1425726,1492021,1619221
"(1, 55)",1410846,1425726,1492021,1619221
"(1, 56)",1410846,1461024,1492021,1619221
"(1, 57)",1410846,1461024,1492021,1619221
"(1, 58)",1410846,1461024,1492021,1619221
"(1, 59)",1410846,1461024,1492021,1619221
"(1, 60)",1410846,1461024,1492021,1619221
"(1, 61)",1410846,1461024,1492021,1619221
"(1, 62)",1410846,1461024,1492021,1619221
"(1, 63)",1410846,1461024,1492021,1619221
"(1, 64)",1410846,1425726,1527319,1619221
"(1, 65)",1410846,1425726,1527319,1619221
"(1, 66)",1410846,1425726,1527319,1619221
"(1, 67)",1410846,1425726,1527319,1619221
"(1, 68)",1410846,1425726,1527319,1619221
"(1, 69)",1410846,1425726,1527319,1619221
"(1, 70)",1410846,1425726,1527319,1619221
